EventID,NETSTATIONID,LATITUDE,LONGITUDE,MAGNITUDE
3378055,CI.SWS,34.55,-117.43,5.64245273776
3278325,TA.TPFO,32.89,-117.11,5.00832546333
2839339,CI.BFS,34.55,-117.43,5.01377674229
4808099,CI.CWC,34.55,-117.43,3.74574525408
4489137,CI.GMR,34.55,-117.43,5.78074807389
2847841,CI.VES,34.55,-117.43,4.6789469362
4219627,IM.NV07,33.61,-116.46,2.03319508797
2839368,IM.NV07,33.61,-116.46,2.80267272389
2850747,CI.FUR,34.55,-117.43,3.12437816904
4810687,CI.VOG,34.55,-117.43,5.74276138402
3278325,CI.NEE2,34.55,-117.43,4.0171540438
2719048,CI.FMP,34.55,-117.43,5.00504792033
4723373,AZ.MTRP,33.62,-116.47,6.63771179197
4819913,UU.SAIU,40.86,-112.18,5.75696289002
3986528,CI.MLAC,34.55,-117.43,4.25197516583
2879811,CI.RPV,34.55,-117.43,4.60607186142
2847597,AZ.CSLB,33.62,-116.47,5.74679366361
4309875,CI.GMR,35.27,-116.07,5.05828228443
4598714,UU.MID,40.86,-112.18,7.04437453751
3276647,CI.SHO,34.55,-117.43,2.96186647925
4219627,CI.CWC,34.55,-117.43,4.31359885687
3414166,II.PFO,34.95,-106.46,6.1747227917
4723373,UU.MLI,40.86,-112.18,7.6266738129
4370421,CI.Q0048,34.55,-117.43,5.69923006968
3378039,CI.FUR,34.55,-117.43,5.05155723252
4370421,IM.NV05,33.61,-116.46,2.55100953263
4099263,CI.GSC,35.27,-116.07,nan
5114609,UU.LSU,40.86,-112.18,6.72313253825
3337581,AZ.BZN,33.62,-116.47,5.13202918638
4808109,UU.LCMT,39.82,-110.54,6.84072575011
3320857,TA.O20A,32.54,-114.58,7.5103232796
3337568,CI.CHF,34.55,-117.43,6.80526356566
2849017,TA.BGNE,32.54,-114.58,6.83686857174
4489138,CI.SBC,34.55,-117.43,4.77351942188
4219823,TA.R11A,32.89,-117.11,5.19081955393
2847934,CI.SHO,34.55,-117.43,2.90002577174
4309440,IU.ANMO,34.95,-106.46,6.10426475949
3206602,US.HWUT,40.43,-117.22,4.17132974794
2866352,AZ.SMER,33.62,-116.47,4.27304702791
3343246,US.MVCO,40.43,-117.22,5.77241980654
3320857,TA.U40A,32.54,-114.58,4.67128806087
3337577,CI.NEE2,34.55,-117.43,6.89106848046
3320863,TA.TUL1,32.54,-114.58,7.5557605199
2847934,AZ.KNW,33.62,-116.47,3.9565958276
3414168,AZ.TONN,33.62,-116.47,4.57331864783
3378051,CI.PASC,34.55,-117.43,nan
2847903,IM.NV09,33.61,-116.46,2.80297606078
4489137,CI.BBR,34.55,-117.43,5.7678890027
4223281,XO.KG27,37.75,-87.81,5.30891471595
2850141,CI.ISA,34.55,-117.43,nan
3206602,CI.SMM,34.55,-117.43,4.88082374048
2838203,CI.VCS,34.55,-117.43,5.75395237637
4099263,TA.K22A,48.72,-122.71,8.14255954851
2839339,TA.214A,32.89,-117.11,5.24461496334
4819913,UU.PCR,40.86,-112.18,5.76515457668
2842559,CI.BBR,34.55,-117.43,5.37707951443
4489137,IM.TX31,33.61,-116.46,2.89871809202
3180586,CI.GRA,35.27,-116.07,7.71263127924
3337577,AZ.LVA2,33.62,-116.47,4.72103857627
3180025,LB.BMN,40.43,-117.22,4.67528191722
2879811,IM.NV31,33.61,-116.46,3.12967785759
3275698,CI.CWC,34.55,-117.43,4.9458751196
4598714,UU.PSUT,40.86,-112.18,3.93425384572
3285975,TA.Y22D,27.06,-98.68,8.10708023075
2848277,CI.CIA,34.55,-117.43,3.47404278864
2848745,LB.MVU,40.43,-117.22,6.12566968018
2847903,IM.NV08,33.61,-116.46,2.99832192646
3179908,BK.SAO,37.82,-122.33,4.94660249158
4814606,TA.K22A,32.53,-107.79,6.77627148132
4370421,UU.ALT,40.45,-111.78,7.97598825286
2839339,CI.CWC,34.55,-117.43,6.29236957136
3180586,TA.Y22D,48.72,-122.71,9.60513129611
2842558,IM.NV07,33.61,-116.46,2.9544567228
2848745,IU.ANMO,34.95,-106.46,4.48352106592
2717752,CI.VES,34.55,-117.43,4.70611556765
5165604,TA.833A,27.06,-98.68,7.49880040713
3337581,AZ.KNW,33.62,-116.47,4.62699476635
4489137,CI.VES,34.55,-117.43,6.46123642694
4309440,UU.HLJ,40.86,-112.18,5.62595356174
3278371,AZ.CRY,33.62,-116.47,3.99921676379
4558126,UU.DCM,40.86,-112.18,5.37569754417
3334423,LB.BMN,40.43,-117.22,4.79007278986
2627754,IU.ANMO,34.95,-106.46,5.10891101304
3986518,LB.MVU,40.43,-117.22,6.04770408589
3378098,AZ.MONP2,33.62,-116.47,3.85617078476
3337581,CI.PASC,34.55,-117.43,nan
3986551,CI.CWC,34.55,-117.43,5.99916108573
3337581,CI.GMR,34.55,-117.43,6.55140765793
3986518,TA.Y22D,32.89,-117.11,6.06968373353
2686878,CI.CIA,34.55,-117.43,3.72571485043
4489137,IM.I57L2,33.61,-116.46,8.93467031825
2879782,CI.BAR,34.55,-117.43,nan
3986528,IM.NV06,33.61,-116.46,2.83779181598
3276647,AZ.KNW,33.62,-116.47,3.69291527026
4489137,AZ.BZN,33.62,-116.47,4.51261688489
3179908,TA.R11A,32.89,-117.11,4.00414936413
3337577,AZ.SND,33.62,-116.47,4.85237119292
2839762,CI.VCS,34.55,-117.43,4.43281653284
2867472,CI.VTV,34.55,-117.43,3.7950622976
5114609,US.HWUT,42.77,-111.10,5.10583656416
4810688,UU.GMU,40.45,-111.78,6.79283729252
4220042,UU.FLU,37.79,-113.44,7.04056733282
3343246,CI.FUR,34.55,-117.43,4.60470969298
4309440,CI.CHF,34.55,-117.43,3.73169125132
2688438,CI.FMP,34.55,-117.43,4.59879352886
2847834,IM.NV02,33.61,-116.46,2.96338155528
2838410,CI.BAK,34.55,-117.43,4.91607822958
4220042,AZ.WMC,33.62,-116.47,3.9285188655
3276647,CI.RRX,34.55,-117.43,3.6082663531
4219823,CI.SBC,34.55,-117.43,4.11436694095
5004733,CI.TUQ,34.55,-117.43,6.58825160554
4219627,UU.AVE,40.86,-112.18,7.7464509909
4808249,UU.ICU,40.40,-111.79,7.32550241836
4810687,UU.PSUT,40.40,-111.79,6.29577501337
4723373,UU.WVUT,40.86,-112.18,6.49012345094
2717538,CI.SHO,34.55,-117.43,5.79786024637
2873964,IU.TUC,34.95,-106.46,6.35406187064
2847903,CI.OSI,34.55,-117.43,nan
4808099,II.PFO,34.95,-106.46,5.9913919266
3324625,TA.435B,27.06,-98.68,7.76957379683
2798344,UO.DBO,44.20,-122.99,7.33807896446
3378039,AZ.SETM,33.62,-116.47,3.70321181138
2848745,CI.SLA,34.55,-117.43,3.80685959998
3278325,CI.GRA,34.55,-117.43,5.29413619398
2729575,CI.SMM,34.55,-117.43,5.14716015295
3329517,TA.WHTX,27.06,-98.68,7.4785696718
4309440,AZ.KNW,33.62,-116.47,4.1260822983
4819913,UU.HCSU,40.86,-112.18,6.01782438132
5153819,IU.WCI,34.95,-106.46,4.60200389023
3320857,TA.435B,32.54,-114.58,8.00344633167
4810687,CI.FMP,34.55,-117.43,5.86087397341
2729621,AZ.RDM,33.62,-116.47,5.74763742553
2848205,AZ.SMER,33.62,-116.47,4.1795250262
3206602,TA.TPFO,32.89,-117.11,4.08210387798
2729621,CI.SHO,34.55,-117.43,6.33549684832
5004733,UU.AVE,40.86,-112.18,8.56829191579
4819913,UU.BES,40.86,-112.18,6.74297622943
2847597,CI.DJJ,34.55,-117.43,5.25105789392
2866352,AZ.SCI2,33.62,-116.47,5.2983865711
2717752,CI.SVD,34.55,-117.43,4.38574362141
3772579,CI.LRL,34.55,-117.43,7.24674729793
3414166,CI.DJJ,34.55,-117.43,4.77902400015
2839363,CI.IRM,34.55,-117.43,5.19757232042
2849698,CI.PHL,34.55,-117.43,nan
2847834,CI.BBR,34.55,-117.43,5.99938010411
4723373,CI.SHO,34.55,-117.43,6.31385954337
3285225,AZ.PFO,33.62,-116.47,7.26688257366
4099263,IM.NV02,48.26,-117.13,4.117939356
4808150,UU.BRP2,39.82,-110.54,10.8901479476
2850596,IM.NV04,33.61,-116.46,2.23024398124
3414166,LB.DAC,40.43,-117.22,4.16259163514
2847824,CI.MUR,34.55,-117.43,6.96752791747
2729763,CI.BEL,34.55,-117.43,3.86015342185
4489156,CI.BAR,34.55,-117.43,6.07941215305
3325003,US.SCIA,34.88,-101.68,4.60639591858
4810285,US.KSU1,34.88,-101.68,4.56427464069
4309440,CI.VOG,34.55,-117.43,3.81982493479
5114609,CI.VTV,34.55,-117.43,5.84154333701
2879782,CI.GSC,34.55,-117.43,nan
3325003,IU.ANMO,34.95,-106.46,5.37719081388
3337568,CI.PASC,34.55,-117.43,nan
3285225,II.PFO,34.95,-106.46,4.25933817083
3340100,CI.BC3,34.55,-117.43,2.73480411708
2717752,CI.RPV,34.55,-117.43,4.35859078838
2848639,AZ.SCI2,33.62,-116.47,3.59733440711
2839363,IU.ANMO,34.95,-106.46,5.44003222052
3285975,CI.TUQ,33.64,-116.40,8.96571305676
2848639,CI.GMR,34.55,-117.43,4.54698764638
4598534,CI.ISA,35.34,-119.10,nan
2848745,AZ.SCI2,33.62,-116.47,2.9235002494
2719048,IU.ANMO,34.95,-106.46,5.16975384348
2737919,AZ.KNW,33.62,-116.47,5.10728366092
3275698,IU.RSSD,34.95,-106.46,4.06816746368
2737015,CI.MWC,34.55,-117.43,4.84871939955
3278503,TA.U40A,27.06,-98.68,5.91969837195
4369646,IM.TX31,29.33,-103.67,4.55002397299
2842559,CI.SLA,34.55,-117.43,3.81623605853
4309875,UU.PCL,40.86,-112.18,5.87599381192
5165604,TA.W41B,27.06,-98.68,7.33395146379
5165604,US.MIAR,34.88,-101.68,3.99945313856
2410538,CI.IRM,33.66,-115.45,6.3929261159
2847839,IU.SLBS,34.95,-106.46,6.21047248444
4099263,TA.BGNE,48.72,-122.71,7.94636085
2866352,IU.ANMO,34.95,-106.46,5.22233769665
3333344,CI.MPP,34.55,-117.43,5.79420131232
4808150,UU.BHU,39.82,-110.54,8.83510840056
2737919,IU.COR,34.95,-106.46,5.28441424329
3320857,IU.ANMO,34.95,-106.46,3.47521567684
5004733,UU.EMU,40.86,-112.18,8.41629210549
2873964,CI.MPM,34.55,-117.43,5.77020879589
3331920,BK.CMB,37.82,-122.33,6.14488837097
3276647,AZ.BZN,33.62,-116.47,3.36608432192
4370421,BK.SAO,37.82,-122.33,5.557552473
4370421,UU.EKU,40.45,-111.78,9.65656446224
4808249,CI.SMM,34.55,-117.43,4.3523864501
4810687,IU.ANMO,34.95,-106.46,6.60247677863
2848058,CI.CWC,34.55,-117.43,5.33428661214
2847839,CI.PHL,34.55,-117.43,nan
3180025,AZ.LVA2,33.62,-116.47,4.39189959943
3324625,IU.WCI,34.95,-106.46,4.51265166297
4311232,CI.GRA,34.55,-117.43,5.95409706402
2847826,AZ.CSLB,33.62,-116.47,4.58179507717
4598534,UU.CWU,40.86,-112.18,6.85878435135
2848277,CI.HEC,34.55,-117.43,4.37546866642
2847834,CI.NEE2,34.55,-117.43,6.05515453031
4816697,CI.SNCC,34.55,-117.43,5.7824045722
3278325,IU.TUC,34.95,-106.46,5.61866365579
2850596,CI.BAR,34.55,-117.43,nan
2879782,TA.W18A,32.89,-117.11,3.81014439493
2842278,CI.SMM,34.55,-117.43,5.85513486916
4309875,UU.FLU,40.86,-112.18,4.81652132026
2850143,CI.PHL,34.55,-117.43,nan
4489137,CI.MLAC,34.55,-117.43,9.52757008475
2847927,IU.TUC,34.95,-106.46,5.2989797705
4810687,AZ.RDM,33.62,-116.47,4.28523308008
2732488,AZ.LVA2,33.62,-116.47,5.37036232581
4819913,US.AHID,42.77,-111.10,3.23811454048
4723373,CI.Q0012,34.55,-117.43,6.88497460486
2848058,CI.HEC,34.55,-117.43,4.53999927077
4309679,TA.109C,32.89,-117.11,6.06010322601
4816697,CI.DGR,34.55,-117.43,6.07068396178
2849931,CI.SWS,34.55,-117.43,4.73936682917
4723373,UU.HMU,40.86,-112.18,6.43188830363
3378055,CI.RPV,34.55,-117.43,4.70038829219
4489156,CI.Q0059,34.55,-117.43,6.22207113506
2798344,AZ.CPE,33.62,-116.47,3.54280896825
5004733,IM.NV09,33.61,-116.46,2.83819727187
3378043,CI.BEL,34.55,-117.43,4.82546825456
2847903,CI.BEL,34.55,-117.43,3.99025348869
2741351,IM.NV08,33.61,-116.46,1.97743217128
4489137,TA.S22A,32.89,-117.11,4.46119692234
2839358,IM.NV04,33.61,-116.46,3.25844842545
3996084,TA.S22A,32.89,-117.11,1.85977308256
3278371,IU.TUC,34.95,-106.46,4.94315296751
2847934,CI.SCZ2,34.55,-117.43,4.49684709062
2719048,AZ.MTRP,33.62,-116.47,4.8182406486
2847826,CI.MUR,34.55,-117.43,4.95053010342
3180586,TA.E04D,48.72,-122.71,8.3709296795
3343246,CI.PDM,34.55,-117.43,3.40101253666
3782344,AZ.SND,33.62,-116.47,4.36186084179
3320857,IU.ANMO,34.95,-106.46,3.47521567684
3278371,CI.GRA,34.55,-117.43,4.89106607634
2849698,CI.RPV,34.55,-117.43,4.88777328114
4808099,UU.TCRU,39.82,-110.54,6.52279835223
609301,QUAKE,-22.145,-176.72,7.8
609301,II.MSVF,-17.74,178.05,6.91494199138
4311182,QUAKE,26.091,-110.321,6.6
3443289,QUAKE,25.127,-109.574,6.0
2193993,QUAKE,28.23,-112.126,6.5
4311182,CI.BBR,33.64,-116.40,7.65731155755
2193993,CI.BAR,34.55,-117.43,nan
2193993,II.PFO,34.95,-106.46,7.40357459396
4311182,IM.I57H4,33.61,-116.46,11.0216842604
4311182,AZ.TRAN,33.62,-116.47,7.45985905357
4311182,AZ.TUBB,33.62,-116.47,7.64297561211
2193993,CI.RPV,34.55,-117.43,7.10194412255
4311182,IM.I57L3,33.61,-116.46,11.2123549581
4311182,CI.GMR,33.64,-116.40,8.75884905902
2193993,CI.VTV,34.55,-117.43,7.19995489
2193993,IM.TX31,33.61,-116.46,5.61506104066
2193993,AZ.SMER,33.62,-116.47,6.69289202658
4311182,CI.BAR,33.64,-116.40,8.38859598743
4311182,AZ.IWR,33.62,-116.47,7.44512927614
2193993,CI.PDM,34.55,-117.43,6.74747695644
4311182,AZ.GARR,33.62,-116.47,8.82313952806
4311182,CI.MUR,33.64,-116.40,8.481764515
4311182,AZ.SETM,33.62,-116.47,7.82424148232
4311182,AZ.MONP2,33.62,-116.47,7.09473461605
4311182,AZ.MTRP,33.62,-116.47,8.14347831294
2193993,CI.SDD,34.55,-117.43,7.15105529185
2193993,CI.OSI,34.55,-117.43,nan
2193993,CI.SMM,34.55,-117.43,7.00350554606
4311182,US.MNTX,29.33,-103.67,6.57705159526
2193993,AZ.SCI2,33.62,-116.47,9.16475347111
3443289,IU.SLBS,23.69,-109.94,4.53234184265
4311182,AZ.SND,33.62,-116.47,7.62550280759
2193993,CI.SVD,34.55,-117.43,7.25859948764
4311182,CI.SCI2,33.64,-116.40,8.83622380181
4311182,AZ.CRY,33.62,-116.47,7.55069429492
4311182,AZ.BSAP,33.62,-116.47,8.23382491892
2193993,CI.BC3,34.55,-117.43,7.17789850449
4311182,AZ.BZN,33.62,-116.47,7.5332774913
4311182,CI.SVD,33.64,-116.40,8.4391834609
4311182,CI.GLA,33.64,-116.40,nan
4311182,IU.ANMO,34.95,-106.46,8.50972261561
2193993,CI.CIA,34.55,-117.43,6.93875963142
2193993,CI.MPP,34.55,-117.43,6.82088141993
3443289,US.MNTX,29.33,-103.67,6.10250011646
4311182,CI.DGR,33.64,-116.40,7.62158483964
2193993,CI.VES,34.55,-117.43,6.53922810574
3443289,TA.Y22D,27.06,-98.68,8.50834262351
4311182,TA.121A,32.89,-117.11,8.37801776208
4311182,AZ.SCI2,33.62,-116.47,7.6323623647
4311182,US.WUAZ,29.33,-103.67,6.28858973822
4311182,CI.DAN,33.64,-116.40,7.37806359819
4311182,AZ.LVA2,33.62,-116.47,7.45786003853
4311182,TA.TPFO,32.89,-117.11,7.94165924838
4311182,AZ.SMER,33.62,-116.47,7.22073167538
2193993,CI.MWC,34.55,-117.43,6.98867437027
4311182,TA.833A,32.89,-117.11,9.00682676215
4311182,II.PFO,34.95,-106.46,7.07642062331
2193993,CI.BBR,34.55,-117.43,7.08942466078
3443289,CI.IKP,32.68,-116.67,8.17159305771
4311182,TA.214A,32.89,-117.11,8.08972508136
4311182,IU.ANMO,34.95,-106.46,8.50972261561
4311182,TA.Y22D,32.89,-117.11,8.63291545481
3443289,IU.TUC,23.69,-109.94,3.59218932995
2193993,CI.DAN,34.55,-117.43,6.71761570312
2193993,CI.CWC,34.55,-117.43,6.83712279636
4311182,II.IASL,34.95,-106.46,7.1252719009
2193993,CI.SWS,34.55,-117.43,6.93955992912
3443289,TA.833A,27.06,-98.68,9.0843893898
4311182,CI.SDD,33.64,-116.40,8.42955693611
4311182,IU.TUC,34.95,-106.46,7.76064050273
2193993,CI.SBC,34.55,-117.43,6.95079344596
2193993,CI.BEL,34.55,-117.43,6.68265748163
2193993,CI.DEC,34.55,-117.43,6.85911723121
3443289,AZ.TONN,33.39,-115.79,8.00709850827
4311182,CI.IKP,33.64,-116.40,8.65327230494
2193993,CI.IRM,34.55,-117.43,6.89888814147
2193993,CI.ADO,34.55,-117.43,7.29751147193
2193993,CI.DGR,34.55,-117.43,7.22287487804
4311182,IM.I57H2,33.61,-116.46,11.0305329683
4311182,CI.SWS,33.64,-116.40,7.68489357665
2193993,CI.MUR,34.55,-117.43,6.94917901959
2193993,CI.SLA,34.55,-117.43,7.17283452221
4311182,IU.ANMO,34.95,-106.46,8.50972261561
2193993,CI.FMP,34.55,-117.43,6.94164294667
4311182,IM.I57L2,33.61,-116.46,11.2234379341
2193993,CI.VCS,34.55,-117.43,6.98882103737
2193993,CI.PLM,34.55,-117.43,7.34028958122
4311182,CI.PDM,33.64,-116.40,7.36156258304
2193993,CI.BAK,34.55,-117.43,7.08262405415
4311182,IU.TUC,34.95,-106.46,7.83058125808
2193993,CI.ISA,34.55,-117.43,nan
2193993,IU.ANMO,34.95,-106.46,7.70071063373
2193993,CI.USC,34.55,-117.43,7.28169894966
2193993,CI.GSC,34.55,-117.43,nan
4311182,IM.I57L4,33.61,-116.46,11.1990037607
4311182,AZ.TMSP,33.62,-116.47,7.11109089967
2193993,II.PFO,34.95,-106.46,7.40357459396
3443289,IM.TX31,29.33,-103.67,5.60212708251
3443289,CI.BC3,32.68,-116.67,8.08730014424
4311182,TA.W18A,32.89,-117.11,8.12944036425
4311182,CI.IRM,33.64,-116.40,8.14811536065
3443289,TA.121A,27.06,-98.68,8.59486426941
2193993,CI.SCI2,34.55,-117.43,8.69600839828
4311182,AZ.TRO,33.62,-116.47,7.53940622691
2193993,AZ.CRY,33.62,-116.47,6.85375080241
2193993,TA.109C,32.89,-117.11,7.04845973557
4311182,IU.ANMO,34.95,-106.46,8.50972261561
3443289,CI.SWS,32.68,-116.67,8.01473568397
2193993,AZ.CSLB,33.62,-116.47,6.71043889578
2193993,CI.RRX,34.55,-117.43,7.08612550248
4311182,IM.I57H1,33.61,-116.46,11.0309756717
2193993,AZ.KNW,33.62,-116.47,6.72725689351
2193993,CI.GLA,34.55,-117.43,nan
3443289,CI.GLA,32.68,-116.67,nan
4311182,AZ.HSSP,33.62,-116.47,8.34653638914
2193993,CI.GRA,34.55,-117.43,6.65113455355
2193993,AZ.BZN,33.62,-116.47,7.08695161499
4311182,AZ.TONN,33.62,-116.47,8.60424565075
2193993,AZ.WMC,33.62,-116.47,6.94701770211
3443289,IU.TUC,23.69,-109.94,3.59218932995
2193993,IU.ANMO,34.95,-106.46,7.67346016741
4311182,CI.NEE2,33.64,-116.40,8.60481259787
2193993,AZ.SND,33.62,-116.47,6.89332251911
2193993,AZ.RDM,33.62,-116.47,6.83417628065
3443289,AZ.MONP2,33.39,-115.79,6.68779742136
2193993,CI.SCZ2,34.55,-117.43,7.90024339484
2193993,CI.DJJ,34.55,-117.43,6.97335440938
3443289,TA.W18A,27.06,-98.68,7.92334428987
4311182,AZ.PFO,33.62,-116.47,7.34309886495
4311182,CI.BC3,33.64,-116.40,8.57986583714
2193993,CI.TUQ,34.55,-117.43,6.64984525077
3443289,TA.214A,27.06,-98.68,8.33653650068
2193993,CI.ARV,34.55,-117.43,7.91655105193
2193993,AZ.SOL,33.62,-116.47,6.47352257241
3443289,CI.PDM,32.68,-116.67,6.63384409977
4311182,AZ.RRSP,33.62,-116.47,7.63266355617
4311182,AZ.RDM,33.62,-116.47,7.57119723087
4311182,IU.ANMO,34.95,-106.46,8.50972261561
4311182,AZ.KNW,33.62,-116.47,7.28058054483
4311182,AZ.FRD,33.62,-116.47,7.63840005891
4311182,AZ.CPE,33.62,-116.47,7.08873324585
2193993,AZ.LVA2,33.62,-116.47,6.93990235401
4311182,CI.BEL,33.64,-116.40,8.82733057595
2193993,CI.MPM,34.55,-117.43,9.36019842137
2193993,CI.LRL,34.55,-117.43,6.92788204747
4311182,CI.PLM,33.64,-116.40,7.41470602724
2193993,CI.BFS,34.55,-117.43,6.76242737503
4311182,IU.SLBS,34.95,-106.46,8.20802862063
4311182,IM.I57L1,33.61,-116.46,11.0898353208
2193993,IU.TUC,34.95,-106.46,8.05420208902
2193993,AZ.PFO,33.62,-116.47,6.69843923507
4311182,IM.TX31,33.61,-116.46,7.03745210411
4311182,IU.TUC,34.95,-106.46,7.41560340226
2193993,IU.ANMO,34.95,-106.46,7.67346016741
4311182,TA.109C,32.89,-117.11,8.3880732492
2193993,CI.CHF,34.55,-117.43,6.98656583226
2193993,CI.SHO,34.55,-117.43,6.74649132943
3443289,CI.BAR,32.68,-116.67,nan
2193993,CI.EDW2,34.55,-117.43,6.66285996025
2193993,CI.FUR,34.55,-117.43,6.83970482821
2193993,AZ.CSLB,33.62,-116.47,6.71043889578
4311182,AZ.WMC,33.62,-116.47,7.53955933415
2193993,IU.TUC,34.95,-106.46,8.05420208902
4311182,AZ.SOL,33.62,-116.47,6.85237211299
2193993,AZ.FRD,33.62,-116.47,6.94589888315
4311182,IM.I57H3,33.61,-116.46,11.1767296351
